from_address,to_address,tx_hash,timestamp,token_address,reserve_address,token_volume,asset_price,usd_token_amount,log_index,transaction_index,block_number
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x10dae171e10919db19646aa4f3bf6d21126b296475b7c37d30f30016eb92c8f7,1715024451,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,145,0.99998,144.9971,1,2,7428434
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xa2c2caa6ae7bef37606731f7ca2150f08d6c904b31074bfa7bba93eeef0b0871,1715024483,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,258,0.99998,257.99484,0,1,7428450
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xb572fd2c8be2df90886409c4977d659d5416d85a16ef9527929fe449007f57a1,1715024547,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,516,0.99998,515.98968,10,3,7428482
0xe86F056A2153faA1Bd5cc8C02797fc805E1cC7C7,0x0000000000000000000000000000000000000000,0xb572fd2c8be2df90886409c4977d659d5416d85a16ef9527929fe449007f57a1,1715024547,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,22000000,0.99998,21999560.0,14,3,7428482
0x0000000000000000000000000000000000000000,0x63a370ABfC8Ed6132025f6dC8244DDF6205C174B,0xf95f05e5425b66e82eb98d6995e0ec9ffee789c18410bfcc311634d595e1df56,1715023815,0x3F332f38926b809670b3cac52Df67706856a1555,0xd988097fb8612cc24eeC14542bC03424c656005f,3844627,0.99998,3844550.10746,11,3,7428116
0x0000000000000000000000000000000000000000,0x530487a4394E61Db0715c4348F256cd02D7d77F5,0x715408ee4fe110ed9d944e6ca331d00f94be3a912c2d3b07e9353af0550d3670,1715023903,0x3F332f38926b809670b3cac52Df67706856a1555,0xd988097fb8612cc24eeC14542bC03424c656005f,100000000000000,0.99998,99998000000000.0,2,1,7428160
0xfAA2c1A1fa9614b48D4a6fD09b429444772398E7,0x0000000000000000000000000000000000000000,0x0e5674af9687459ac888d10b750a75ffb2d067aac8d87af12b0c0de841fa4b06,1715023617,0x083E519E76fe7e68C15A6163279eAAf87E2addAE,0xd988097fb8612cc24eeC14542bC03424c656005f,16544768959808899,0.99998,1.6544438064429704e+16,20,5,7428017
0x0000000000000000000000000000000000000000,0x96de89d208396526E32Efe1395091cFEa37eD529,0xa21cf29e0f212f437112c4c191fd269445667a32157b079af69671bc8858a736,1715023727,0x083E519E76fe7e68C15A6163279eAAf87E2addAE,0xd988097fb8612cc24eeC14542bC03424c656005f,5000000000000000,0.99998,4999900000000000.0,13,4,7428072
0x0000000000000000000000000000000000000000,0x81366E91eb047234b7f995358bFb8C7F745f49e6,0xf7051320b993b336357b913dda123c0d0569e44176c06322be4f4a347d5b3b37,1715023627,0x06D38c309d1dC541a23b0025B35d163c25754288,0xd988097fb8612cc24eeC14542bC03424c656005f,792000047052,0.99998,791984207051.059,3,1,7428022
0x0000000000000000000000000000000000000000,0xDe70dE78a654Fc566Fb93e55e00d2F7840c36748,0x1e9eb873b0707c3af18e193b09e0e71ac5cc97118149ae5297a6874fa1a753ec,1715023667,0x06D38c309d1dC541a23b0025B35d163c25754288,0xd988097fb8612cc24eeC14542bC03424c656005f,792000060492878,0.99998,791984220491668.1,4,2,7428042
0x0000000000000000000000000000000000000000,0x47cd0dfF2Cb1828826a7074d7D9dEDBdA912C343,0x398d29b64a927a865c887fdc7d6744dbc60acf215d2a95964e43cd51030a79ad,1715023671,0x06D38c309d1dC541a23b0025B35d163c25754288,0xd988097fb8612cc24eeC14542bC03424c656005f,100000000000000,0.99998,99998000000000.0,5,4,7428044
0x0000000000000000000000000000000000000000,0x266Ce00B9308aa9959FAEFdf3C1CC0E0D88949Bd,0x5060a7e0a733c5691244c79504066c4684d4d6baa6ef2eb7871f375c62365396,1715024069,0x06D38c309d1dC541a23b0025B35d163c25754288,0xd988097fb8612cc24eeC14542bC03424c656005f,100000000000000,0.99998,99998000000000.0,3,1,7428243
0x004397A3573c77bdF6c422314E88cC0A805a7E71,0x0000000000000000000000000000000000000000,0xc36cad0523a04c549aef70f722c3e09462ca581d20df3782cd2e6670b420e1f3,1715023653,0xBcE07537DF8AD5519C1d65e902e10aA48AF83d88,0xd988097fb8612cc24eeC14542bC03424c656005f,38202580161,0.99998,38201816109.39678,2,1,7428035
0x004397A3573c77bdF6c422314E88cC0A805a7E71,0x0000000000000000000000000000000000000000,0x824a6bcef5eaf86d41299761fae9e28845b934f8b4a3936fce7f1823d821c71b,1715023723,0xBcE07537DF8AD5519C1d65e902e10aA48AF83d88,0xd988097fb8612cc24eeC14542bC03424c656005f,9666226622,0.99998,9666033297.46756,2,1,7428070
0x0000000000000000000000000000000000000000,0xe09158F1166dc0f025FcF38eFEfad1db9746c9B6,0xc7c0c88ec41e1c5d2d801c902c6f66aa8e36dadd268972ed7d2476b5de7fca0d,1715023755,0xBcE07537DF8AD5519C1d65e902e10aA48AF83d88,0xd988097fb8612cc24eeC14542bC03424c656005f,604212,0.99998,604199.91576,3,2,7428086
