contract_address,minute,price,symbol,timestamp
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:14:00.000 UTC,1.034567,USDY,1713320040
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:15:00.000 UTC,1.121278,MNT,1713320100
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:15:00.000 UTC,1.121278,MNT,1713320100
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:16:00.000 UTC,1.034033,USDY,1713320160
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:18:00.000 UTC,1.034033,USDY,1713320280
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:20:00.000 UTC,1.118637,MNT,1713320400
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-16 22:20:00.000 UTC,1.000647,USDC,1713320400
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:20:00.000 UTC,1.118637,MNT,1713320400
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-16 22:20:00.000 UTC,63816.21,WBTC,1713320400
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-16 22:20:00.000 UTC,1.001046,USDT,1713320400
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-16 22:20:00.000 UTC,3170.29,mETH,1713320400
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:20:00.000 UTC,1.118637,MNT,1713320400
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-16 22:20:00.000 UTC,3092.88,WETH,1713320400
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:20:00.000 UTC,1.034657,USDY,1713320400
0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-16 22:20:00.000 UTC,1.000113,DAI,1713320400
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:22:00.000 UTC,1.034657,USDY,1713320520
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:24:00.000 UTC,1.034657,USDY,1713320640
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:25:00.000 UTC,1.12232,MNT,1713320700
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:25:00.000 UTC,1.12232,MNT,1713320700
